,Title_Review,Stars,Company_name,Recommend,CEO_approval,Business_outlook,Pros,Cons,Employee_seniority,Location,Date,id
6304,"['regular', 'company', 'lot', 'legacy', 'code']",3.0,['amazon'],['negative'],['negative'],['error'],"['smart', 'people', 'good', 'training', 'opportunity']","['lot', 'legacy', 'code', 'dire', 'need', 'maintenance', 'frequent', 'reorgs', 'mean', 'nothing', 'get', 'finish', 'contributes', 'crappy', 'legacy', 'code', 'continue', 'cycle', 'everything', 'consider', 'special', 'case', 'everything', 'one-off']","['current', 'employee', 'less', '1', 'year']","['seattle', 'wa']","['feb.', '3', '2023']",empReview_73299456
6305,['eh'],3.0,['amazon'],['negative'],['negative'],['negative'],"['pay', 'alright']","['broken', 'van', 'drive', 'hazard']","['former', 'employee']",['nan'],"['feb.', '3', '2023']",empReview_73301909
6306,"['ok', 'company', 'work']",3.0,['amazon'],['negative'],['negative'],['error'],"['health', 'insurance', 'benefit', 'people', 'flexibility']","['morale', 'especially', 'layoff']","['current', 'employee', '5', 'year']",['nan'],"['feb.', '4', '2023']",empReview_73309908
6307,"['dead', 'end', 'job']",3.0,['amazon'],['negative'],['neutral'],['negative'],"['insurance', '401k', 'career', 'choice', 'pay', 'vacation', 'pay', 'holiday']","['work', '6', 'year', 'make', 'almost', 'much', 'someone', 'start', 'matter', 'hard', 'work', 'someone', 'else', 'next', 'nothing', 'receive', 'pay', 'rate']","['current', 'employee', '5', 'year']","['etna', 'oh']","['feb.', '4', '2023']",empReview_73312631
6308,['company'],5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'company', 'work', 'great', 'learning', 'opportunity']","['hire', 'fire', 'culture', 'real']","['current', 'employee']","['sde2', 'bangalore']","['jan.', '19', '2023']",empReview_72789745
6309,['like'],5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['management', 'professional', 'care', 'employee']","['think', ""'s"", 'good', 'place']","['former', 'employee']",['nan'],"['jan.', '19', '2023']",empReview_72790240
6310,['good'],5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'work', 'large']","['complains', 'matter']","['former', 'employee', '3', 'year']","['los', 'angeles']","['jan.', '19', '2023']",empReview_72771689
6311,"['work', 'culture']",5.0,['amazon'],['positive'],['positive'],['positive'],"['work', 'life', 'balance', 'good']","['travel', 'hard', 'everything', 'good']","['current', 'employee']","['officer', 'bangalore']","['jan.', '19', '2023']",empReview_72774454
6312,"['great', 'experience']",5.0,['amazon'],['positive'],['positive'],['positive'],"['smart', 'people', 'great', 'culture', 'lot', 'opportunity', 'grow', 'knowledge', 'experience', 'influence', 'help', 'different', 'customer', 'innovate', 'create', 'amazing', 'solution', 'use', 'aws', 'cloud', 'service']","[""n't"", 'find', 'specific', 'con']","['current', 'employee']",['nan'],"['jan.', '19', '2023']",empReview_72774540
6313,"['great', 'place']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['people', 'great', 'everyone', 'supportive']","['require', 'work', 'past', 'core', 'time', 'thats', 'understandable']","['current', 'employee']","['london', 'england']","['jan.', '19', '2023']",empReview_72774648
6314,"['great', 'place', 'work', 'workload', 'manageable', 'lot', 'learn', 'earn']",5.0,['amazon'],['positive'],['positive'],['positive'],"['great', 'place', 'work', 'workload', 'manageable', 'lot', 'learn', 'earn']","['con', 'great', 'place', 'work']","['current', 'employee', '5', 'year']","['specialist', 'bangalore']","['jan.', '19', '2023']",empReview_72777913
6315,"['great', 'environment']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['-good', 'salary', '-good', 'working', 'hour']","['-exhausting', '-not', 'good', '-i', 'get', 'exploit']","['current', 'employee', 'less', '1', 'year']","['manager', 'madrid']","['jan.', '19', '2023']",empReview_72780910
6316,"['great', 'work', 'enviorment']",5.0,['amazon'],['positive'],['positive'],['positive'],"['pay', 'hour', 'team', 'atmosphere', 'flexibility']","['lot', 'information', 'retain']","['current', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '19', '2023']",empReview_72782495
6317,"['amazon', 'good', 'gig']",5.0,['amazon'],['positive'],['neutral'],['positive'],"['healthy', 'work', 'life', 'balance', 'long', 'weekend']","['lot', 'drama', 'like']","['current', 'employee', '1', 'year']","['detroit', 'mi']","['jan.', '19', '2023']",empReview_72783027
6318,"['risk', 'management']",5.0,['amazon'],['positive'],['positive'],['neutral'],"['fix', 'work', 'hour', 'work', 'life', 'balance']","['monotonous', 'work', 'new', 'learn']","['current', 'employee', '1', 'year']",['nan'],"['jan.', '19', '2023']",empReview_72783933
6319,"['great', 'company']",5.0,['amazon'],['positive'],['positive'],['positive'],"['decent', 'pay', 'nice', 'worker', 'good', 'company']","['long', 'hour', 'much', 'advancement']","['current', 'employee']",['nan'],"['jan.', '19', '2023']",empReview_72785036
6320,['salary'],3.0,['amazon'],['negative'],['positive'],['positive'],"['hire', 'process', 'fast', 'interview', 'experience', 'require', 'include', 'steel', 'toe', 'shoe', 'zappos']","['pay', 'small', 'compare', 'amount', 'work', 'need', 'do', 'work', 'life', 'balance', 'support']","['former', 'employee', 'less', '1', 'year']",['nan'],"['feb.', '2', '2023']",empReview_73252192
6321,"['amazon', 'india', 'review']",5.0,['amazon'],['positive'],['positive'],['positive'],"['excellent', 'work', 'culture', 'great', 'management']","['somewhat', 'leave', 'management', 'overtime', 'compulsion', 'peak', 'day']","['former', 'employee', '3', 'year']","['associate', 'pune']","['jan.', '17', '2023']",empReview_72708321
6322,['good'],5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'awesome', 'wonderful', 'place', 'work']","['con', 'company']","['current', 'employee', '1', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72708694
6323,"['central', 'operation']",5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'work', 'life', 'balance', 'flexible', 'shifts', 'opportunity', 'move', 'role', 'progress', 'high', 'level', 'great', 'team', 'manager', 'overtime', 'available', 'constant', 'learning/', 'training', 'available', 'opportunity', 'work', 'different', 'project', 'implement', 'idea', 'improvement', 'operation']","['take', 'holiday', 'embargo', 'prime/', 'peak', 'time']","['current', 'employee', '1', 'year']","['hempstead', 'england']","['jan.', '17', '2023']",empReview_72710112
6324,['amaze'],5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'environment', 'great', 'coworking', 'work', 'home']","['poor', 'salary', 'main', 'office', 'access']","['current', 'employee', '3', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72710636
6325,"['healthy', 'job']",5.0,['amazon'],['positive'],['positive'],['positive'],"['perfect', 'work', 'environment', 'good', 'pay', 'employer', 'friendly', 'target']","['break', 'lunch', 'interval', 'strictly', 'maintain']","['current', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72711408
6326,"['good', 'work', 'environment']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['great', 'people', 'around', 'good', 'opportunity', 'development']","['nothing', 'say', ""'s"", 'good', 'work', 'place']","['current', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72715760
6327,['positive'],5.0,['amazon'],['positive'],['positive'],['positive'],"['sufficient', 'fast', 'paced', 'nice', 'management']","['loud', 'long', 'hour', 'stand']","['former', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72715813
6328,"['data', 'analyst']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['great', 'team', 'work', 'non', 'hierarchical', 'structure']","['quite', 'hard', 'find', 'foot', 'initially']","['former', 'employee', '1', 'year']","['analyst', 'luxembourg']","['jan.', '17', '2023']",empReview_72716084
6329,['good'],5.0,['amazon'],['positive'],['positive'],['positive'],"['everything', 'good', 'good']","['nothing', 'bad', 'bout']","['current', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72716384
6330,"['gerat', 'learn', 'environment']",5.0,['amazon'],['positive'],['positive'],['positive'],"['great', 'learn', 'environment', 'immediate', 'real-world', 'impact', 'leadership', 'principles', 'great', 'concise', 'codification', 'best', 'interact', 'professional', 'setting', 'beyond', 'get', 'really', 'understand', 'require', 'work']","['get', 'pick', 'three', 'work', 'hard', 'smart', 'long', 'per', 'bezos']","['former', 'employee', '3', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72717019
6331,['amaze'],5.0,['amazon'],['positive'],['neutral'],['positive'],"['everything', ""'s"", 'great', 'company']","['nothing', 'bad', 'company']","['current', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72717152
6332,"['great', 'company', 'join', 'great', 'people', 'process', 'technology', 'could', 'find']",5.0,['amazon'],['positive'],['positive'],['positive'],"['resourceful', 'job', 'great', 'smart', 'people', 'work']","['doc', 'culture', 'need', 'adopt', 'culture', 'style', 'good', 'people', 'like', 'lonely', 'wolf']","['current', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72722290
6333,"['good', 'company']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['great', 'work', 'life', 'balance', 'innovative']","['work', 'us', 'often', 'prioritize', 'compare', 'country']","['current', 'employee']",['nan'],"['jan.', '17', '2023']",empReview_72722357
6334,['amazon'],5.0,['amazon'],['positive'],['error'],['error'],"['able', 'choose', 'schedule']","['hard', 'work', 'lots', 'physical', 'labor']","['former', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72722420
6335,"['support', 'engineer']",5.0,['amazon'],['positive'],['error'],['error'],"['work', 'interest', 'learn', 'lot']","['seem', 'always', 'lay', 'people']","['current', 'employee', '1', 'year']","['angeles', 'ca']","['jan.', '17', '2023']",empReview_72722755
6336,"['company', 'make', 'feel', 'include', 'value']",5.0,['amazon'],['positive'],['positive'],['positive'],"['amazon', 'value', 'diversity', 'give', 'new', 'comer', 'train', 'educates', 'importance', 'respect', ""'s"", 'culture', 'background', 'sexuality', 'gender', 'identity', 'fact', 'amazonians', 'make', 'always', 'feel', 'value', 'respected']","['since', 'team', 'work', 'across', 'time', 'zone', 'often', 'feel', 'difficult', 'manage', 'participate/schedule', 'meeting']","['current', 'employee', 'less', '1', 'year']","['specialist', 'tokyo']","['jan.', '17', '2023']",empReview_72725102
6337,"['good', 'company']",5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'company', 'work', 'fresher']",['con'],"['current', 'employee', '3', 'year']",['nan'],"['jan.', '17', '2023']",empReview_72727646
6338,"['short', 'experience', 'amazon', 'far']",5.0,['amazon'],['positive'],['positive'],['positive'],"['definitely', 'one', 'best', 'workplace', 'term', 'work', 'life', 'balance', 'employee', 'centric', 'learn', 'new', 'thing', 'everyday', 'innovation', 'scale', 'opportunity', 'grow', 'fantastic', 'knowledge', 'share', 'leader', 'peer']","['minimal', 'maybe', 'person', 'training', 'implement', 'well']","['current', 'employee', 'less', '1', 'year']","['consultant', 'bangalore']","['jan.', '17', '2023']",empReview_72728595
6339,"['great', 'work']",5.0,['amazon'],['positive'],['positive'],['positive'],"['flexibility', 'work', 'life', 'balance', 'great', 'technical', 'work']","['applicable', 'everything', 'great']","['current', 'employee', 'less', '1', 'year']","['1', 'bangalore']","['jan.', '17', '2023']",empReview_72730663
6340,"['great', 'company']",5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'company', 'work', 'life', 'balance']","['none', 'see']","['current', 'employee', 'less', '1', 'year']","['gurgaon', 'haryana']","['jan.', '18', '2023']",empReview_72733183
6341,"['god', 'work']",5.0,['amazon'],['positive'],['positive'],['positive'],"['general', 'flexible', 'work', 'friendly', 'helpful', 'colleague', 'employee', 'good', 'work', 'environment']","['negative', 'statement', 'available', 'moment']","['current', 'employee', 'less', '1', 'year']","['technician', 'troisdorf']","['jan.', '18', '2023']",empReview_72733275
6342,['excellent'],5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'work', 'life', 'balance', 'great', 'place', 'work']","['applicable.not', 'applicable.not', 'applicable.not', 'applicable.not', 'applicable.not', 'applicable']","['former', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72733542
6343,"['interview', 'culture', 'work', 'environment']",5.0,['amazon'],['positive'],['positive'],['positive'],"['1.', 'unbiased', 'interview', 'process', '2.', 'great', 'medical', 'benefit', '3.amazing', 'inclusive', 'culture', '4.lot', 'opportunity', 'grow', 'learn', 'new', 'skill']","['specific', 'call', 'out', 'organisation', 'keep', 'evolve', 'adapt', 'best', 'approach', 'possible']","['current', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '18', '2023']",empReview_72734033
6344,"['supply', 'chain']",5.0,['amazon'],['positive'],['positive'],['positive'],"['supply', 'chain', 'brain', 'operation']","['use', 'many', 'system', 'many', 'process', 'difficult', 'wrap', 'head', 'around']","['current', 'employee', '1', 'year']","['intern', 'melbourne']","['jan.', '18', '2023']",empReview_72735247
6345,"['best', 'place', 'work']",5.0,['amazon'],['positive'],['positive'],['positive'],"['work', 'life', 'balance', 'work', 'culture']","['nothing', 'much', 'pretty', 'cool', 'place', 'work']","['current', 'employee', '1', 'year']","['specialist', 'bangalore']","['jan.', '18', '2023']",empReview_72735343
6346,"['everything', 'good', 'overall']",5.0,['amazon'],['positive'],['positive'],['positive'],"['everything', 'good', 'culture', 'best', 'like', 'take', 'leaf', 'culture', 'want', 'leave', 'go', 'manager', 'show', 'chart', 'take', 'leave', 'accord', 'people']","['salary', 'increment', 'less', 'every', 'thing', 'good']","['current', 'employee', 'less', '1', 'year']","['associate', 'noida']","['jan.', '18', '2023']",empReview_72737840
6347,"['amaze', 'employer']",5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'salary', 'non-toxic', 'environment']","['none', 'environment', 'beyond', 'recommendable']","['former', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72738872
6348,"['amaze', 'environment', 'learn', 'grow']",5.0,['amazon'],['positive'],['neutral'],['neutral'],"['flexible', 'working', 'hour', 'exhibit', 'complete', 'ownership']","['resource', 'competitive', 'want', 'us', 'keep', 'learning']","['current', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72739809
6349,"['top', 'class', 'work', 'culture']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['well', 'place', 'work']","['con', 'none', 'amazon']","['current', 'employee', '1', 'year']","['ii', 'hyderābād']","['jan.', '18', '2023']",empReview_72741468
6350,"['best', 'place', 'work']",5.0,['amazon'],['positive'],['positive'],['positive'],"['work', 'life', 'balance', 'work', 'culture']","['nothing', 'much', 'pretty', 'cool', 'place', 'work']","['current', 'employee', '1', 'year']","['specialist', 'bangalore']","['jan.', '18', '2023']",empReview_72735343
6351,"['everything', 'good', 'overall']",5.0,['amazon'],['positive'],['positive'],['positive'],"['everything', 'good', 'culture', 'best', 'like', 'take', 'leaf', 'culture', 'want', 'leave', 'go', 'manager', 'show', 'chart', 'take', 'leave', 'accord', 'people']","['salary', 'increment', 'less', 'every', 'thing', 'good']","['current', 'employee', 'less', '1', 'year']","['associate', 'noida']","['jan.', '18', '2023']",empReview_72737840
6352,"['amaze', 'employer']",5.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'salary', 'non-toxic', 'environment']","['none', 'environment', 'beyond', 'recommendable']","['former', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72738872
6353,"['amaze', 'environment', 'learn', 'grow']",5.0,['amazon'],['positive'],['neutral'],['neutral'],"['flexible', 'working', 'hour', 'exhibit', 'complete', 'ownership']","['resource', 'competitive', 'want', 'us', 'keep', 'learning']","['current', 'employee']",['nan'],"['jan.', '18', '2023']",empReview_72739809
6354,"['top', 'class', 'work', 'culture']",5.0,['amazon'],['neutral'],['neutral'],['neutral'],"['well', 'place', 'work']","['con', 'none', 'amazon']","['current', 'employee', '1', 'year']","['ii', 'hyderābād']","['jan.', '18', '2023']",empReview_72741468
