id,current_employee,Pros_Dominant_Topic,Pros_Topic_Perc_Contrib,Pros_Keywords,Cons_Dominant_Topic,Cons_Topic_Perc_Contrib,Cons_Keywords
empReview_71611117,current employee,0,0.9256,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.4085,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71611315,current employee,0,0.5958,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.4975,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71611440,former employee,1,0.5068,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.615,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71611843,former employee,0,0.6884,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5634,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71617646,former employee,0,0.9467,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.4958,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71618983,current employee,1,0.7745,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.8833,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71619459,current employee,0,0.9145,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.616,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71620580,former employee,1,0.7521,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.4466,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71625523,current employee,1,0.9022,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.4906,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71626724,current employee,1,0.8577,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.5753,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71627207,current employee,1,0.5814,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.7272,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71924882,former employee,0,0.9256,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.8887,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71956647,former employee,1,0.5918,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.6193,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71956702,former employee,0,0.7478,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.5494,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71966838,current employee,0,0.7733,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.6584,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71967492,current employee,1,0.7523,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.6269,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71969288,current employee,0,0.924,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.9127,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71969494,current employee,0,0.7975,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.4416,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71971957,current employee,1,0.659,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.5368,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71972968,current employee,0,0.8732,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.708,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71973599,current employee,0,0.6955,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5564,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71975059,former employee,0,0.595,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.8255,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71975503,current employee,0,0.9243,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.4496,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71976370,former employee,0,0.6378,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.5006,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71979095,current employee,0,0.6248,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.4458,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71979300,former employee,1,0.6736,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.5803,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71980612,former employee,0,0.9429,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.7897,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71589122,current employee,0,0.947,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.6097,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71590670,former employee,0,0.7224,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8565,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71593994,current employee,0,0.6481,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.8204,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71594892,current employee,1,0.8441,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.5395,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71594908,former employee,0,0.8944,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5055,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71595356,current employee,0,0.9261,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.6262,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71596228,current employee,0,0.6119,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.692,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71596394,current employee,0,0.666,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.6426,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71598782,current employee,1,0.87,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.4072,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71599854,current employee,1,0.6779,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.6197,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71600008,current employee,0,0.6513,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.5506,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71600467,former employee,0,0.8347,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.8053,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71601862,current employee,1,0.8735,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.6397,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71602661,current employee,0,0.9377,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.8601,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72426455,current employee,0,0.6593,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.9366,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_72429511,former employee,0,0.8442,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5578,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_72430221,former employee,0,0.7427,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5971,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71602603,current employee,1,0.7062,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.8944,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71943265,current employee,1,0.6755,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.4792,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71943367,former employee,0,0.6071,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.5126,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71943780,current employee,1,0.9285,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.6963,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71948869,current employee,1,0.5273,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",0,0.4967,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71949383,former employee,1,0.8076,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.5368,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71950118,current employee,0,0.6784,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.8516,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71950494,former employee,1,0.7868,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",1,0.4152,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71951436,current employee,0,0.5851,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.6332,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71956466,current employee,0,0.9523,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.9124,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71929926,former employee,0,0.9589,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.5189,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71930187,current employee,1,0.6779,"opportunity, learn, amazon, lot, growth, work, team, company, get, people",2,0.4424,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71930722,current employee,0,0.9256,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.8578,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71933995,current employee,0,0.6649,"good, work, great, pay, benefit, time, job, environment, day, salary",0,0.8692,"work, hour, time, long, lot, day, shift, much, sometimes, hard"
empReview_71937990,former employee,0,0.9259,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.5542,"n't, con, job, manager, amazon, employee, like, make, people, many"
empReview_71939792,former employee,0,0.8135,"good, work, great, pay, benefit, time, job, environment, day, salary",1,0.5756,"get, bad, pay, balance, good, culture, life, team, could, company"
empReview_71542873,former employee,0,0.6572,"good, work, great, pay, benefit, time, job, environment, day, salary",2,0.3753,"n't, con, job, manager, amazon, employee, like, make, people, many"
